4.2.1.dehydration	701	1181	0	0	-32.218	CH2(OH)-CH(OH)-CH=CHp ---> CHO-CH2-CH=CHp + H2O
1.1.1.oxidation	701	1217	0	1	32.19	CH2(OH)-CH(OH)-CH=CHp + NAD_ox ---> CHO-CH(OH)-CH=CHp + NAD_red
2.7.1.phosph_transfer	701	1424	-1	0	-27.6	CH2(OH)-CH(OH)-CH=CHp + ATP ---> CHp=CH-CH(OH)-CH2p + ADP
4.2.1.dehydration	701	1902	0	0	-12.288	CH2(OH)-CH(OH)-CH=CHp ---> CH2=C(OH)-CH=CHp + H2O
4.2.1.dehydration	701	1923	0	0	-14.238	CH2(OH)-CH(OH)-CH=CHp ---> CH(OH)=CH-CH=CHp + H2O
5.3.2.tautomerism	702	414	0	0	-28.02	CH2=C(OH)-CH(OH)-CH2(OH) ---> CH3-CO-CH(OH)-CH2(OH)
4.2.1.dehydration	702	449	0	0	-48.648	CH2=C(OH)-CH(OH)-CH2(OH) ---> CH2=C(OH)-CO-CH3 + H2O
2.7.1.phosph_transfer	702	706	-1	0	-0.06	CH2=C(OH)-CH(OH)-CH2(OH) + ATP ---> CH2=Cp-CH(OH)-CH2(OH) + ADP
1.1.1.oxidation	702	747	0	1	24.33	CH2=C(OH)-CH(OH)-CH2(OH) + NAD_ox ---> CH2=C(OH)-CO-CH2(OH) + NAD_red
2.7.1.phosph_transfer	702	791	-1	0	-8.82	CH2=C(OH)-CH(OH)-CH2(OH) + ATP ---> CH2=C(OH)-CHp-CH2(OH) + ADP
4.2.1.dehydration	702	1182	0	0	-32.218	CH2=C(OH)-CH(OH)-CH2(OH) ---> CH2=C(OH)-CH2-CHO + H2O
1.1.1.oxidation	702	1218	0	1	32.19	CH2=C(OH)-CH(OH)-CH2(OH) + NAD_ox ---> CH2=C(OH)-CH(OH)-CHO + NAD_red
2.7.1.phosph_transfer	702	1425	-1	0	-27.6	CH2=C(OH)-CH(OH)-CH2(OH) + ATP ---> CH2=C(OH)-CH(OH)-CH2p + ADP
4.2.1.dehydration	702	1900	0	0	-14.368	CH2=C(OH)-CH(OH)-CH2(OH) ---> CH2=C(OH)-CH=CH(OH) + H2O
4.2.1.dehydration	702	1903	0	0	-12.288	CH2=C(OH)-CH(OH)-CH2(OH) ---> CH2=C(OH)-C(OH)=CH2 + H2O
4.2.1.dehydration	703	450	0	0	-48.648	CH(OH)=C(OH)-CH(OH)-CH2(OH) ---> CH3-CO-C(OH)=CH(OH) + H2O
5.3.2.tautomerism	703	672	0	0	12.12	CH(OH)=C(OH)-CH(OH)-CH2(OH) ---> CHO-CH(OH)-CH(OH)-CH2(OH)
5.3.2.tautomerism	703	677	0	0	13.22	CH(OH)=C(OH)-CH(OH)-CH2(OH) ---> CH2(OH)-CO-CH(OH)-CH2(OH)
1.1.1.oxidation	703	704	0	1	188.82	CH(OH)=C(OH)-CH(OH)-CH2(OH) + NAD_ox ---> CO=C(OH)-CH(OH)-CH2(OH) + NAD_red
2.7.1.phosph_transfer	703	705	-1	0	-0.06	CH(OH)=C(OH)-CH(OH)-CH2(OH) + ATP ---> CH2(OH)-CH(OH)-C(OH)=CHp + ADP
2.7.1.phosph_transfer	703	707	-1	0	-0.06	CH(OH)=C(OH)-CH(OH)-CH2(OH) + ATP ---> CH(OH)=Cp-CH(OH)-CH2(OH) + ADP
1.1.1.oxidation	703	748	0	1	24.33	CH(OH)=C(OH)-CH(OH)-CH2(OH) + NAD_ox ---> CH(OH)=C(OH)-CO-CH2(OH) + NAD_red
2.7.1.phosph_transfer	703	792	-1	0	-8.82	CH(OH)=C(OH)-CH(OH)-CH2(OH) + ATP ---> CH(OH)=C(OH)-CHp-CH2(OH) + ADP
4.2.1.dehydration	703	1183	0	0	-32.218	CH(OH)=C(OH)-CH(OH)-CH2(OH) ---> CHO-CH2-C(OH)=CH(OH) + H2O
1.1.1.oxidation	703	1219	0	1	32.19	CH(OH)=C(OH)-CH(OH)-CH2(OH) + NAD_ox ---> CHO-CH(OH)-C(OH)=CH(OH) + NAD_red
2.7.1.phosph_transfer	703	1426	-1	0	-27.6	CH(OH)=C(OH)-CH(OH)-CH2(OH) + ATP ---> CH(OH)=C(OH)-CH(OH)-CH2p + ADP
4.2.1.dehydration	703	1904	0	0	-12.288	CH(OH)=C(OH)-CH(OH)-CH2(OH) ---> CH2=C(OH)-C(OH)=CH(OH) + H2O
4.2.1.dehydration	703	1924	0	0	-14.368	CH(OH)=C(OH)-CH(OH)-CH2(OH) ---> CH(OH)=CH-C(OH)=CH(OH) + H2O
4.2.1.dehydration	704	451	0	0	-48.648	CO=C(OH)-CH(OH)-CH2(OH) ---> CH3-CO-C(OH)=CO + H2O
5.3.2.tautomerism	704	679	0	0	-149.96	CO=C(OH)-CH(OH)-CH2(OH) ---> CHO-CO-CH(OH)-CH2(OH)
2.7.1.phosph_transfer	704	708	-1	0	-0.06	CO=C(OH)-CH(OH)-CH2(OH) + ATP ---> CO=Cp-CH(OH)-CH2(OH) + ADP
1.1.1.oxidation	704	749	0	1	24.33	CO=C(OH)-CH(OH)-CH2(OH) + NAD_ox ---> CO=C(OH)-CO-CH2(OH) + NAD_red
2.7.1.phosph_transfer	704	793	-1	0	-8.82	CO=C(OH)-CH(OH)-CH2(OH) + ATP ---> CO=C(OH)-CHp-CH2(OH) + ADP
4.2.1.dehydration	704	1184	0	0	-32.218	CO=C(OH)-CH(OH)-CH2(OH) ---> CO=C(OH)-CH2-CHO + H2O
1.1.1.oxidation	704	1220	0	1	32.19	CO=C(OH)-CH(OH)-CH2(OH) + NAD_ox ---> CO=C(OH)-CH(OH)-CHO + NAD_red
2.7.1.phosph_transfer	704	1427	-1	0	-27.6	CO=C(OH)-CH(OH)-CH2(OH) + ATP ---> CO=C(OH)-CH(OH)-CH2p + ADP
4.2.1.dehydration	704	1905	0	0	-12.288	CO=C(OH)-CH(OH)-CH2(OH) ---> CH2=C(OH)-C(OH)=CO + H2O
4.2.1.dehydration	704	1925	0	0	-14.368	CO=C(OH)-CH(OH)-CH2(OH) ---> CO=C(OH)-CH=CH(OH) + H2O
4.2.1.dehydration	705	452	0	0	-48.648	CH2(OH)-CH(OH)-C(OH)=CHp ---> CH3-CO-C(OH)=CHp + H2O
2.7.1.phosph_transfer	705	672	1	0	12.18	CH2(OH)-CH(OH)-C(OH)=CHp + ADP ---> CHO-CH(OH)-CH(OH)-CH2(OH) + ATP
2.7.9.phosph_transfer	705	672	1	0	46.17	CH2(OH)-CH(OH)-C(OH)=CHp + AMP + Pi ---> CHO-CH(OH)-CH(OH)-CH2(OH) + ATP + H2O
2.7.9.phosph_transfer	705	672	1	0	23.398	CH2(OH)-CH(OH)-C(OH)=CHp + AMP + PPi ---> CHO-CH(OH)-CH(OH)-CH2(OH) + ATP + Pi
5.3.2.tautomerism	705	680	0	0	-13.71	CH2(OH)-CH(OH)-C(OH)=CHp ---> CH2(OH)-CH(OH)-CO-CH2p
3.1.3.Phydrolysis	705	703	0	0	-36.102	CH2(OH)-CH(OH)-C(OH)=CHp + H2O ---> CH(OH)=C(OH)-CH(OH)-CH2(OH) + Pi
2.7.1.phosph_transfer	705	709	-1	0	-0.06	CH2(OH)-CH(OH)-C(OH)=CHp + ATP ---> CH2(OH)-CH(OH)-Cp=CHp + ADP
1.1.1.oxidation	705	750	0	1	24.33	CH2(OH)-CH(OH)-C(OH)=CHp + NAD_ox ---> CH2(OH)-CO-C(OH)=CHp + NAD_red
2.7.1.phosph_transfer	705	794	-1	0	-8.82	CH2(OH)-CH(OH)-C(OH)=CHp + ATP ---> CH2(OH)-CHp-C(OH)=CHp + ADP
4.2.1.dehydration	705	1185	0	0	-32.218	CH2(OH)-CH(OH)-C(OH)=CHp ---> CHO-CH2-C(OH)=CHp + H2O
1.1.1.oxidation	705	1221	0	1	32.19	CH2(OH)-CH(OH)-C(OH)=CHp + NAD_ox ---> CHO-CH(OH)-C(OH)=CHp + NAD_red
2.7.1.phosph_transfer	705	1428	-1	0	-27.6	CH2(OH)-CH(OH)-C(OH)=CHp + ATP ---> CHp=C(OH)-CH(OH)-CH2p + ADP
4.2.1.dehydration	705	1906	0	0	-12.288	CH2(OH)-CH(OH)-C(OH)=CHp ---> CH2=C(OH)-C(OH)=CHp + H2O
4.2.1.dehydration	705	1926	0	0	-14.368	CH2(OH)-CH(OH)-C(OH)=CHp ---> CH(OH)=CH-C(OH)=CHp + H2O
2.7.1.phosph_transfer	706	414	1	0	-27.96	CH2=Cp-CH(OH)-CH2(OH) + ADP ---> CH3-CO-CH(OH)-CH2(OH) + ATP
2.7.9.phosph_transfer	706	414	1	0	6.03	CH2=Cp-CH(OH)-CH2(OH) + AMP + Pi ---> CH3-CO-CH(OH)-CH2(OH) + ATP + H2O
2.7.9.phosph_transfer	706	414	1	0	-16.742	CH2=Cp-CH(OH)-CH2(OH) + AMP + PPi ---> CH3-CO-CH(OH)-CH2(OH) + ATP + Pi
4.2.1.dehydration	706	453	0	0	-48.648	CH2=Cp-CH(OH)-CH2(OH) ---> CH2=Cp-CO-CH3 + H2O
3.1.3.Phydrolysis	706	702	0	0	-36.102	CH2=Cp-CH(OH)-CH2(OH) + H2O ---> CH2=C(OH)-CH(OH)-CH2(OH) + Pi
1.1.1.oxidation	706	751	0	1	24.33	CH2=Cp-CH(OH)-CH2(OH) + NAD_ox ---> CH2=Cp-CO-CH2(OH) + NAD_red
2.7.1.phosph_transfer	706	795	-1	0	-8.82	CH2=Cp-CH(OH)-CH2(OH) + ATP ---> CH2=Cp-CHp-CH2(OH) + ADP
4.2.1.dehydration	706	1186	0	0	-32.218	CH2=Cp-CH(OH)-CH2(OH) ---> CH2=Cp-CH2-CHO + H2O
1.1.1.oxidation	706	1222	0	1	32.19	CH2=Cp-CH(OH)-CH2(OH) + NAD_ox ---> CH2=Cp-CH(OH)-CHO + NAD_red
2.7.1.phosph_transfer	706	1429	-1	0	-27.6	CH2=Cp-CH(OH)-CH2(OH) + ATP ---> CH2=Cp-CH(OH)-CH2p + ADP
4.2.1.dehydration	706	1907	0	0	-12.288	CH2=Cp-CH(OH)-CH2(OH) ---> CH2=C(OH)-Cp=CH2 + H2O
4.2.1.dehydration	706	1911	0	0	-14.368	CH2=Cp-CH(OH)-CH2(OH) ---> CH2=Cp-CH=CH(OH) + H2O
4.2.1.dehydration	707	454	0	0	-48.648	CH(OH)=Cp-CH(OH)-CH2(OH) ---> CH3-CO-Cp=CH(OH) + H2O
2.7.1.phosph_transfer	707	677	1	0	13.28	CH(OH)=Cp-CH(OH)-CH2(OH) + ADP ---> CH2(OH)-CO-CH(OH)-CH2(OH) + ATP
2.7.9.phosph_transfer	707	677	1	0	47.27	CH(OH)=Cp-CH(OH)-CH2(OH) + AMP + Pi ---> CH2(OH)-CO-CH(OH)-CH2(OH) + ATP + H2O
2.7.9.phosph_transfer	707	677	1	0	24.498	CH(OH)=Cp-CH(OH)-CH2(OH) + AMP + PPi ---> CH2(OH)-CO-CH(OH)-CH2(OH) + ATP + Pi
5.3.2.tautomerism	707	686	0	0	-3.51	CH(OH)=Cp-CH(OH)-CH2(OH) ---> CHO-CHp-CH(OH)-CH2(OH)
3.1.3.Phydrolysis	707	703	0	0	-36.102	CH(OH)=Cp-CH(OH)-CH2(OH) + H2O ---> CH(OH)=C(OH)-CH(OH)-CH2(OH) + Pi
1.1.1.oxidation	707	708	0	1	188.82	CH(OH)=Cp-CH(OH)-CH2(OH) + NAD_ox ---> CO=Cp-CH(OH)-CH2(OH) + NAD_red
2.7.1.phosph_transfer	707	709	-1	0	-0.06	CH(OH)=Cp-CH(OH)-CH2(OH) + ATP ---> CH2(OH)-CH(OH)-Cp=CHp + ADP
1.1.1.oxidation	707	752	0	1	24.33	CH(OH)=Cp-CH(OH)-CH2(OH) + NAD_ox ---> CH(OH)=Cp-CO-CH2(OH) + NAD_red
2.7.1.phosph_transfer	707	796	-1	0	-8.82	CH(OH)=Cp-CH(OH)-CH2(OH) + ATP ---> CH(OH)=Cp-CHp-CH2(OH) + ADP
4.2.1.dehydration	707	1187	0	0	-32.218	CH(OH)=Cp-CH(OH)-CH2(OH) ---> CHO-CH2-Cp=CH(OH) + H2O
1.1.1.oxidation	707	1223	0	1	32.19	CH(OH)=Cp-CH(OH)-CH2(OH) + NAD_ox ---> CHO-CH(OH)-Cp=CH(OH) + NAD_red
2.7.1.phosph_transfer	707	1430	-1	0	-27.6	CH(OH)=Cp-CH(OH)-CH2(OH) + ATP ---> CH(OH)=Cp-CH(OH)-CH2p + ADP
4.2.1.dehydration	707	1908	0	0	-12.288	CH(OH)=Cp-CH(OH)-CH2(OH) ---> CH2=C(OH)-Cp=CH(OH) + H2O
4.2.1.dehydration	707	1927	0	0	-14.368	CH(OH)=Cp-CH(OH)-CH2(OH) ---> CH(OH)=CH-Cp=CH(OH) + H2O
4.2.1.dehydration	708	455	0	0	-48.648	CO=Cp-CH(OH)-CH2(OH) ---> CH3-CO-Cp=CO + H2O
2.7.1.phosph_transfer	708	679	1	0	-149.9	CO=Cp-CH(OH)-CH2(OH) + ADP ---> CHO-CO-CH(OH)-CH2(OH) + ATP
2.7.9.phosph_transfer	708	679	1	0	-115.91	CO=Cp-CH(OH)-CH2(OH) + AMP + Pi ---> CHO-CO-CH(OH)-CH2(OH) + ATP + H2O
2.7.9.phosph_transfer	708	679	1	0	-138.682	CO=Cp-CH(OH)-CH2(OH) + AMP + PPi ---> CHO-CO-CH(OH)-CH2(OH) + ATP + Pi
3.1.3.Phydrolysis	708	704	0	0	-36.102	CO=Cp-CH(OH)-CH2(OH) + H2O ---> CO=C(OH)-CH(OH)-CH2(OH) + Pi
1.1.1.oxidation	708	753	0	1	24.33	CO=Cp-CH(OH)-CH2(OH) + NAD_ox ---> CO=Cp-CO-CH2(OH) + NAD_red
2.7.1.phosph_transfer	708	797	-1	0	-8.82	CO=Cp-CH(OH)-CH2(OH) + ATP ---> CO=Cp-CHp-CH2(OH) + ADP
4.2.1.dehydration	708	1188	0	0	-32.218	CO=Cp-CH(OH)-CH2(OH) ---> CO=Cp-CH2-CHO + H2O
1.1.1.oxidation	708	1224	0	1	32.19	CO=Cp-CH(OH)-CH2(OH) + NAD_ox ---> CO=Cp-CH(OH)-CHO + NAD_red
2.7.1.phosph_transfer	708	1431	-1	0	-27.6	CO=Cp-CH(OH)-CH2(OH) + ATP ---> CO=Cp-CH(OH)-CH2p + ADP
4.2.1.dehydration	708	1909	0	0	-12.288	CO=Cp-CH(OH)-CH2(OH) ---> CH2=C(OH)-Cp=CO + H2O
4.2.1.dehydration	708	1928	0	0	-14.368	CO=Cp-CH(OH)-CH2(OH) ---> CO=Cp-CH=CH(OH) + H2O
4.2.1.dehydration	709	456	0	0	-48.648	CH2(OH)-CH(OH)-Cp=CHp ---> CH3-CO-Cp=CHp + H2O
2.7.1.phosph_transfer	709	680	1	0	-13.65	CH2(OH)-CH(OH)-Cp=CHp + ADP ---> CH2(OH)-CH(OH)-CO-CH2p + ATP
2.7.9.phosph_transfer	709	680	1	0	20.34	CH2(OH)-CH(OH)-Cp=CHp + AMP + Pi ---> CH2(OH)-CH(OH)-CO-CH2p + ATP + H2O
2.7.9.phosph_transfer	709	680	1	0	-2.432	CH2(OH)-CH(OH)-Cp=CHp + AMP + PPi ---> CH2(OH)-CH(OH)-CO-CH2p + ATP + Pi
2.7.1.phosph_transfer	709	686	1	0	-3.45	CH2(OH)-CH(OH)-Cp=CHp + ADP ---> CHO-CHp-CH(OH)-CH2(OH) + ATP
2.7.9.phosph_transfer	709	686	1	0	30.54	CH2(OH)-CH(OH)-Cp=CHp + AMP + Pi ---> CHO-CHp-CH(OH)-CH2(OH) + ATP + H2O
2.7.9.phosph_transfer	709	686	1	0	7.768	CH2(OH)-CH(OH)-Cp=CHp + AMP + PPi ---> CHO-CHp-CH(OH)-CH2(OH) + ATP + Pi
3.1.3.Phydrolysis	709	705	0	0	-36.102	CH2(OH)-CH(OH)-Cp=CHp + H2O ---> CH2(OH)-CH(OH)-C(OH)=CHp + Pi
3.1.3.Phydrolysis	709	707	0	0	-36.102	CH2(OH)-CH(OH)-Cp=CHp + H2O ---> CH(OH)=Cp-CH(OH)-CH2(OH) + Pi
1.1.1.oxidation	709	754	0	1	24.33	CH2(OH)-CH(OH)-Cp=CHp + NAD_ox ---> CH2(OH)-CO-Cp=CHp + NAD_red
2.7.1.phosph_transfer	709	798	-1	0	-8.82	CH2(OH)-CH(OH)-Cp=CHp + ATP ---> CH2(OH)-CHp-Cp=CHp + ADP
4.2.1.dehydration	709	1189	0	0	-32.218	CH2(OH)-CH(OH)-Cp=CHp ---> CHO-CH2-Cp=CHp + H2O
1.1.1.oxidation	709	1225	0	1	32.19	CH2(OH)-CH(OH)-Cp=CHp + NAD_ox ---> CHO-CH(OH)-Cp=CHp + NAD_red
2.7.1.phosph_transfer	709	1432	-1	0	-27.6	CH2(OH)-CH(OH)-Cp=CHp + ATP ---> CHp=Cp-CH(OH)-CH2p + ADP
4.2.1.dehydration	709	1910	0	0	-12.288	CH2(OH)-CH(OH)-Cp=CHp ---> CH2=C(OH)-Cp=CHp + H2O
4.2.1.dehydration	709	1929	0	0	-14.368	CH2(OH)-CH(OH)-Cp=CHp ---> CH(OH)=CH-Cp=CHp + H2O
4.1.1.decarboxylation	710	53	0	0	-24.193	CH2(OH)-CO-CH2-COOH + H2O ---> CH3-CO-CH2(OH) + CO2(aq)
4.1.1.decarboxylation	710	130	0	0	49.009	CH2(OH)-CO-CH2-COOH + Pi ---> CH2=Cp-CH2(OH) + CO2(aq)
4.1.1.decarboxylation	710	130	-1	0	12.847	CH2(OH)-CO-CH2-COOH + ATP + H2O ---> CH2=Cp-CH2(OH) + CO2(aq) + ADP
2.7.2.phosph_transfer	710	713	-1	0	10.11	CH2(OH)-CO-CH2-COOH + ATP ---> CH2(OH)-CO-CH2-COp + ADP
6.3.1.Acid-Ammonia-Ligation	710	715	-1	0	-22.81	CH2(OH)-CO-CH2-COOH + ATP + NH3(aq) ---> CH2(OH)-CO-CH2-CO(NH2) + ADP + Pi
4.2.1.dehydration	710	745	0	0	262.482	CH2(OH)-CO-CH2-COOH ---> CO=CH-CO-CH2(OH) + H2O
2.6.1.transaminase	710	799	0	0	19.545	CH2(OH)-CO-CH2-COOH + NH2donor ---> CH2(OH)-CH(NH2)-CH2-COOH + NH2acceptor
5.3.1.isomerization	710	909	0	0	7.85	CH2(OH)-CO-CH2-COOH ---> CHO-CH(OH)-CH2-COOH
1.1.1.oxidation	710	915	0	1	25.64	CH2(OH)-CO-CH2-COOH + NAD_ox ---> CHO-CO-CH2-COOH + NAD_red
2.7.1.phosph_transfer	710	916	-1	0	-26.99	CH2(OH)-CO-CH2-COOH + ATP ---> COOH-CH2-CO-CH2p + ADP
1.2.1.oxidation	711	710	0	1	-50.712	CHO-CH2-CO-CH2(OH) + NAD_ox + H2O ---> CH2(OH)-CO-CH2-COOH + NAD_red
1.2.1.oxidation	711	713	0	1	-4.44	CHO-CH2-CO-CH2(OH) + NAD_ox + Pi ---> CH2(OH)-CO-CH2-COp + NAD_red
2.6.1.transaminase	711	714	0	0	-12.855	CHO-CH2-CO-CH2(OH) + NH2donor ---> CH2(NH2)-CH2-CO-CH2(OH) + NH2acceptor
2.6.1.transaminase	711	800	0	0	19.545	CHO-CH2-CO-CH2(OH) + NH2donor ---> CHO-CH2-CH(NH2)-CH2(OH) + NH2acceptor
5.3.1.isomerization	711	1158	0	0	7.85	CHO-CH2-CO-CH2(OH) ---> CHO-CH2-CH(OH)-CHO
1.1.1.oxidation	711	1163	0	1	25.64	CHO-CH2-CO-CH2(OH) + NAD_ox ---> CHO-CH2-CO-CHO + NAD_red
2.7.1.phosph_transfer	711	1164	-1	0	-26.99	CHO-CH2-CO-CH2(OH) + ATP ---> CHO-CH2-CO-CH2p + ADP
3.1.3.Phydrolysis	712	631	0	0	-12.802	CH2(OH)-CO-CH2-CH2p + H2O ---> CH2(OH)-CH2-CO-CH2(OH) + Pi
1.3.1.oxidation	712	746	0	1	75.49	CH2(OH)-CO-CH2-CH2p + NAD_ox ---> CH2(OH)-CO-CH=CHp + NAD_red
2.6.1.transaminase	712	801	0	0	19.545	CH2(OH)-CO-CH2-CH2p + NH2donor ---> CH2(OH)-CH(NH2)-CH2-CH2p + NH2acceptor
5.3.1.isomerization	712	1190	0	0	7.85	CH2(OH)-CO-CH2-CH2p ---> CHO-CH(OH)-CH2-CH2p
1.1.1.oxidation	712	1226	0	1	25.64	CH2(OH)-CO-CH2-CH2p + NAD_ox ---> CHO-CO-CH2-CH2p + NAD_red
2.7.1.phosph_transfer	712	1378	-1	0	-26.99	CH2(OH)-CO-CH2-CH2p + ATP ---> CH2p-CH2-CO-CH2p + ADP
3.6.1.Phydrolysis_Anhydr	713	710	0	0	-46.272	CH2(OH)-CO-CH2-COp + H2O ---> CH2(OH)-CO-CH2-COOH + Pi
2.6.1.transaminase	713	802	0	0	19.545	CH2(OH)-CO-CH2-COp + NH2donor ---> CH2(OH)-CH(NH2)-CH2-COp + NH2acceptor
5.3.1.isomerization	713	1191	0	0	7.85	CH2(OH)-CO-CH2-COp ---> CHO-CH(OH)-CH2-COp
1.1.1.oxidation	713	1227	0	1	25.64	CH2(OH)-CO-CH2-COp + NAD_ox ---> CHO-CO-CH2-COp + NAD_red
2.7.1.phosph_transfer	713	1433	-1	0	-26.99	CH2(OH)-CO-CH2-COp + ATP ---> CH2p-CO-CH2-COp + ADP
5.4.3.amino-iso	714	519	0	0	11.83	CH2(NH2)-CH2-CO-CH2(OH) ---> CH3-CH(NH2)-CO-CH2(OH)
2.6.1.transaminase	714	803	0	0	19.545	CH2(NH2)-CH2-CO-CH2(OH) + NH2donor ---> CH2(NH2)-CH2-CH(NH2)-CH2(OH) + NH2acceptor
5.3.1.isomerization	714	1192	0	0	7.85	CH2(NH2)-CH2-CO-CH2(OH) ---> CHO-CH(OH)-CH2-CH2(NH2)
1.1.1.oxidation	714	1228	0	1	25.64	CH2(NH2)-CH2-CO-CH2(OH) + NAD_ox ---> CHO-CO-CH2-CH2(NH2) + NAD_red
2.7.1.phosph_transfer	714	1434	-1	0	-26.99	CH2(NH2)-CH2-CO-CH2(OH) + ATP ---> CH2(NH2)-CH2-CO-CH2p + ADP
3.5.1.deamination	715	710	0	0	-13.352	CH2(OH)-CO-CH2-CO(NH2) + H2O ---> CH2(OH)-CO-CH2-COOH + NH3(aq)
2.6.1.transaminase	715	804	0	0	19.545	CH2(OH)-CO-CH2-CO(NH2) + NH2donor ---> CH2(OH)-CH(NH2)-CH2-CO(NH2) + NH2acceptor
5.3.1.isomerization	715	1193	0	0	7.85	CH2(OH)-CO-CH2-CO(NH2) ---> CHO-CH(OH)-CH2-CO(NH2)
1.1.1.oxidation	715	1229	0	1	25.64	CH2(OH)-CO-CH2-CO(NH2) + NAD_ox ---> CHO-CO-CH2-CO(NH2) + NAD_red
2.7.1.phosph_transfer	715	1435	-1	0	-26.99	CH2(OH)-CO-CH2-CO(NH2) + ATP ---> CO(NH2)-CH2-CO-CH2p + ADP
4.1.1.decarboxylation	716	101	0	0	-36.5362	CH2(OH)-CO-CH(OH)-COOH + H2O ---> CH2(OH)-CO-CH2(OH) + CO2(aq)
1.1.1.oxidation	716	103	0	1	-6.833	CH2(OH)-CO-CH(OH)-COOH + NAD_ox + H2O ---> CHO-CO-CH2(OH) + CO2(aq) + NAD_red
4.1.1.decarboxylation	716	131	0	0	-0.511	CH2(OH)-CO-CH(OH)-COOH + Pi ---> CH(OH)=Cp-CH2(OH) + CO2(aq)
4.1.1.decarboxylation	716	131	-1	0	-36.673	CH2(OH)-CO-CH(OH)-COOH + ATP + H2O ---> CH(OH)=Cp-CH2(OH) + CO2(aq) + ADP
2.7.2.phosph_transfer	716	719	-1	0	15.86	CH2(OH)-CO-CH(OH)-COOH + ATP ---> CH2(OH)-CO-CH(OH)-COp + ADP
6.3.1.Acid-Ammonia-Ligation	716	721	-1	0	-29.62	CH2(OH)-CO-CH(OH)-COOH + ATP + NH3(aq) ---> CH2(OH)-CO-CH(OH)-CO(NH2) + ADP + Pi
1.1.1.oxidation	716	723	0	1	19.15	CH2(OH)-CO-CH(OH)-COOH + NAD_ox ---> CH2(OH)-CO-CO-COOH + NAD_red
4.2.1.dehydration	716	724	0	0	56.742	CH2(OH)-CO-CH(OH)-COOH ---> CHO-CO-CO-CH2(OH) + H2O
2.7.1.phosph_transfer	716	730	-1	0	-24.51	CH2(OH)-CO-CH(OH)-COOH + ATP ---> CH2(OH)-CO-CHp-COOH + ADP
4.2.1.dehydration	716	749	0	0	215.042	CH2(OH)-CO-CH(OH)-COOH ---> CO=C(OH)-CO-CH2(OH) + H2O
2.6.1.transaminase	716	805	0	0	0.455	CH2(OH)-CO-CH(OH)-COOH + NH2donor ---> CH2(OH)-CH(NH2)-CH(OH)-COOH + NH2acceptor
5.3.1.isomerization	716	950	0	0	-1.1	CH2(OH)-CO-CH(OH)-COOH ---> CHO-CH(OH)-CH(OH)-COOH
1.1.1.oxidation	716	956	0	1	25.64	CH2(OH)-CO-CH(OH)-COOH + NAD_ox ---> CHO-CO-CH(OH)-COOH + NAD_red
2.7.1.phosph_transfer	716	957	-1	0	-26.99	CH2(OH)-CO-CH(OH)-COOH + ATP ---> COOH-CH(OH)-CO-CH2p + ADP
1.2.1.oxidation	717	716	0	1	-47.302	CHO-CH(OH)-CO-CH2(OH) + NAD_ox + H2O ---> CH2(OH)-CO-CH(OH)-COOH + NAD_red
1.2.1.oxidation	717	719	0	1	4.72	CHO-CH(OH)-CO-CH2(OH) + NAD_ox + Pi ---> CH2(OH)-CO-CH(OH)-COp + NAD_red
2.6.1.transaminase	717	720	0	0	-16.295	CHO-CH(OH)-CO-CH2(OH) + NH2donor ---> CH2(NH2)-CH(OH)-CO-CH2(OH) + NH2acceptor
1.1.1.oxidation	717	724	0	1	9.44	CHO-CH(OH)-CO-CH2(OH) + NAD_ox ---> CHO-CO-CO-CH2(OH) + NAD_red
2.7.1.phosph_transfer	717	731	-1	0	-24.65	CHO-CH(OH)-CO-CH2(OH) + ATP ---> CHO-CHp-CO-CH2(OH) + ADP
4.2.1.dehydration	717	745	0	0	133.922	CHO-CH(OH)-CO-CH2(OH) ---> CO=CH-CO-CH2(OH) + H2O
2.6.1.transaminase	717	806	0	0	0.455	CHO-CH(OH)-CO-CH2(OH) + NH2donor ---> CHO-CH(OH)-CH(NH2)-CH2(OH) + NH2acceptor
5.3.1.isomerization	717	1194	0	0	-1.1	CHO-CH(OH)-CO-CH2(OH) ---> CHO-CH(OH)-CH(OH)-CHO
1.1.1.oxidation	717	1199	0	1	25.64	CHO-CH(OH)-CO-CH2(OH) + NAD_ox ---> CHO-CO-CH(OH)-CHO + NAD_red
2.7.1.phosph_transfer	717	1200	-1	0	-26.99	CHO-CH(OH)-CO-CH2(OH) + ATP ---> CHO-CH(OH)-CO-CH2p + ADP
3.1.3.Phydrolysis	718	677	0	0	-8.562	CH2(OH)-CO-CH(OH)-CH2p + H2O ---> CH2(OH)-CO-CH(OH)-CH2(OH) + Pi
1.1.1.oxidation	718	725	0	1	16.6	CH2(OH)-CO-CH(OH)-CH2p + NAD_ox ---> CH2(OH)-CO-CO-CH2p + NAD_red
5.4.2.isomerization	718	729	0	0	10.44	CH2(OH)-CO-CH(OH)-CH2p ---> CH2(OH)-CO-CHp-CH2(OH)
2.7.1.phosph_transfer	718	732	-1	0	-15.59	CH2(OH)-CO-CH(OH)-CH2p + ATP ---> CH2(OH)-CO-CHp-CH2p + ADP
4.2.1.dehydration	718	746	0	0	4.832	CH2(OH)-CO-CH(OH)-CH2p ---> CH2(OH)-CO-CH=CHp + H2O
